u,v,sim,source
Q87P__top,Q89P__top,0.7976383553848343,1_среда_страна
Q87P__top,Q113__bottom,0.5527850280446494,4_тон_манера
Q87P__top,Q114__bottom,0.5495595547590802,4_тон_манера
Q87P__top,Q115__bottom,0.5375018826246297,4_тон_манера
Q87P__top,Q117__middle,0.5237572316263124,4_тон_манера
Q87P__top,Q163__top,0.5321064266119796,4_тон_манера
Q87P__top,Q253P__middle,0.5111191516602188,4_тон_манера
Q88P__bottom,Q89P__middle,0.5514807589998226,4_тон_манера
Q88P__middle,Q89P__top,0.5911808669656203,4_тон_манера
Q89P__top,Q113__bottom,0.5688146154935562,4_тон_манера
Q89P__top,Q114__bottom,0.5617977528089888,4_тон_манера
Q89P__top,Q115__bottom,0.5523926757962764,4_тон_манера
Q89P__top,Q117__middle,0.5350283718900044,4_тон_манера
Q89P__top,Q122__top,0.5275206335043497,4_тон_манера
Q89P__top,Q163__top,0.5416153825114193,4_тон_манера
Q89P__top,Q253P__middle,0.510899182561308,4_тон_манера
Q90__middle,Q106__middle,0.5076310550763106,4_тон_манера
Q90__middle,Q107__middle,0.6056758775205378,4_тон_манера
Q90__middle,Q108__middle,0.5200331321737073,4_тон_манера
Q90__middle,Q160__middle,0.5058220998212302,4_тон_манера
Q90__middle,Q161__middle,0.5526604431228216,4_тон_манера
Q90__middle,Q240__middle,0.5702184574230941,4_тон_манера
Q90__middle,Q251__middle,0.553019944363242,4_тон_манера
Q91,Q93,0.5334231919464218,3_личное_содержание
Q93,Q199P__top,0.5024854574299312,4_тон_манера
Q93,Q206P__top,0.5595595595595596,2_группа_демография
Q93,Q235P__bottom,0.5365689028240469,4_тон_манера
Q93,Q242__bottom,0.5416621566038144,4_тон_манера
Q94R,Q171P__top,0.5164611413822771,3_личное_содержание
Q95R,Q96R,0.5440702781844803,3_личное_содержание
Q96R,Q101R,0.5076419772018607,3_личное_содержание
Q97R,Q100R,0.5113763521074226,3_личное_содержание
Q98R,Q99R,0.5075563159395494,3_личное_содержание
Q99R,Q101R,0.5279768786127168,3_личное_содержание
Q99R,Q102R,0.5354607162362487,3_личное_содержание
Q99R,Q103R,0.5331721538789732,3_личное_содержание
Q99R,Q104R,0.5476521028991425,3_личное_содержание
Q100R,Q101R,0.541044344100961,3_личное_содержание
Q101R,Q103R,0.5233163619532516,3_личное_содержание
Q102R,Q103R,0.5104895104895105,3_личное_содержание
Q102R,Q104R,0.5323813523729526,3_личное_содержание
Q103R,Q104R,0.5439083144755091,3_личное_содержание
Q106__middle,Q107__middle,0.5564167433302668,4_тон_манера
Q106__middle,Q108__middle,0.57173964372852,4_тон_манера
Q107__middle,Q108__middle,0.587471861074103,4_тон_манера
Q107__middle,Q160__middle,0.5123177120203879,4_тон_манера
Q107__middle,Q161__middle,0.5510962821734986,4_тон_манера
Q107__middle,Q240__middle,0.5713088503786178,4_тон_манера
Q107__middle,Q251__middle,0.5392976779162774,4_тон_манера
Q109__bottom,Q110__bottom,0.6204105362014222,3_личное_содержание
Q109__bottom,Q162__bottom,0.5024738366127819,4_тон_манера
Q109__bottom,Q163__top,0.5499113743461156,4_тон_манера
Q109__bottom,Q177__bottom,0.5398517886655648,4_тон_манера
Q109__bottom,Q178__bottom,0.5304126872864278,4_тон_манера
Q109__bottom,Q234P__top,0.5213306067764341,4_тон_манера
Q109__bottom,Q238P__top,0.5377827691320392,4_тон_манера
Q109__bottom,Q242__bottom,0.5356593124679323,4_тон_манера
Q109__bottom,Q243__top,0.5317962483622536,4_тон_манера
Q109__bottom,Q246__top,0.5368368310497004,4_тон_манера
Q109__bottom,Q250__top,0.55330303464071,4_тон_манера
Q109__middle,Q110__middle,0.50883594022653,4_тон_манера
Q110__bottom,Q186__bottom,0.5025359464250542,4_тон_манера
Q112__top,Q116__top,0.5601870274572225,4_тон_манера
Q112__top,Q124__top,0.5097370053935373,4_тон_манера
Q112__top,Q126__top,0.5198887679845242,4_тон_манера
Q112__top,Q128__top,0.5199006615239226,4_тон_манера
Q112__top,Q129__top,0.5039499670836076,4_тон_манера
Q112__top,Q140P,0.5209586233304052,4_тон_манера
Q112__top,Q143P__top,0.5334411400560932,4_тон_манера
Q112__top,Q146P__top,0.5092537461546095,4_тон_манера
Q112__top,Q147P__top,0.5047006673486287,4_тон_манера
Q112__top,Q164__top,0.5545524155492637,1_среда_страна
Q112__top,Q169P__top,0.5268651488616463,1_среда_страна
Q112__top,Q170P__top,0.5013942271459794,1_среда_страна
Q112__top,Q172P__top,0.5546628471678267,1_среда_страна
Q112__top,Q173P__top,0.5174839935270527,1_среда_страна
Q112__top,Q182__bottom,0.5194881476819803,1_среда_страна
Q112__top,Q184__bottom,0.515816335897483,1_среда_страна
Q112__top,Q186__bottom,0.5043268757989969,1_среда_страна
Q112__top,Q187__bottom,0.5094215353970217,4_тон_манера
Q112__top,Q188__bottom,0.5221355728854229,1_среда_страна
Q112__top,Q229P__bottom,0.5220653133274492,4_тон_манера
Q112__top,Q253P__bottom,0.5193579531740284,4_тон_манера
Q113__bottom,Q114__bottom,0.7223946129651911,1_среда_страна
Q113__bottom,Q115__bottom,0.7388683730209262,1_среда_страна
Q113__bottom,Q116__middle,0.6631875013733547,1_среда_страна
Q113__bottom,Q117__middle,0.6156993382221427,4_тон_манера
Q113__bottom,Q137P__bottom,0.510639857320857,4_тон_манера
Q113__bottom,Q199P__top,0.5235148233259767,4_тон_манера
Q113__bottom,Q227P__bottom,0.6089191653160454,1_среда_страна
Q113__bottom,Q230P__bottom,0.5780035706784289,1_среда_страна
Q113__bottom,Q231P__bottom,0.5219334292171769,4_тон_манера
Q113__bottom,Q253P__middle,0.5418935373446366,4_тон_манера
Q113__middle,Q114__middle,0.6023789558681947,3_личное_содержание
Q113__middle,Q115__middle,0.6124825770481648,3_личное_содержание
Q113__middle,Q116__top,0.5375421741865386,4_тон_манера
Q113__top,Q114__top,0.5044382247101159,3_личное_содержание
Q113__top,Q115__top,0.5677254180334427,3_личное_содержание
Q114__bottom,Q115__bottom,0.7595979427644636,3_личное_содержание
Q114__bottom,Q116__middle,0.6594756617553933,4_тон_манера
Q114__bottom,Q117__middle,0.6485746323370855,4_тон_манера
Q114__bottom,Q227P__bottom,0.5648243079504147,4_тон_манера
Q114__bottom,Q230P__bottom,0.5352392203189604,4_тон_манера
Q114__bottom,Q253P__middle,0.5159251822889147,4_тон_манера
Q114__middle,Q115__middle,0.5900559233785434,3_личное_содержание
Q114__middle,Q116__top,0.519205221509848,4_тон_манера
Q114__middle,Q117__top,0.5207631874298541,4_тон_манера
Q114__top,Q115__top,0.580690205465789,3_личное_содержание
Q115__bottom,Q116__middle,0.7048004063836092,1_среда_страна
Q115__bottom,Q117__middle,0.647670756868281,4_тон_манера
Q115__bottom,Q227P__bottom,0.5850763670280984,1_среда_страна
Q115__bottom,Q230P__bottom,0.533881291480668,4_тон_манера
Q115__bottom,Q231P__bottom,0.5007417365907932,4_тон_манера
Q115__bottom,Q253P__middle,0.5192099394711691,4_тон_манера
Q115__middle,Q116__top,0.5434263177591617,4_тон_манера
Q116__middle,Q117__middle,0.6902359152576355,3_личное_содержание
Q116__middle,Q227P__bottom,0.559689546446762,4_тон_манера
Q116__middle,Q230P__bottom,0.5074410609037328,4_тон_манера
Q116__middle,Q242__bottom,0.5575983139769517,4_тон_манера
Q116__middle,Q253P__middle,0.5245862053826228,4_тон_манера
Q116__top,Q117__top,0.616351093497725,3_личное_содержание
Q116__top,Q229P__bottom,0.5355236517577765,4_тон_манера
Q116__top,Q253P__bottom,0.5107208553690503,4_тон_манера
Q117__middle,Q253P__middle,0.5104754230459307,4_тон_манера
Q122__top,Q123__top,0.6096608385947871,3_личное_содержание
Q122__top,Q125__top,0.5556056364757793,4_тон_манера
Q122__top,Q127__top,0.5737514731879788,3_личное_содержание
Q123__top,Q125__top,0.5703323158935557,4_тон_манера
Q123__top,Q127__top,0.6550489861436558,3_личное_содержание
Q123__top,Q130P__top,0.5087767707426825,4_тон_манера
Q123__top,Q246__top,0.5942057278956718,4_тон_манера
Q124__bottom,Q126__bottom,0.6800295212855177,3_личное_содержание
Q124__bottom,Q128__bottom,0.5929093238237025,3_личное_содержание
Q124__bottom,Q129__bottom,0.5833333333333334,3_личное_содержание
Q124__middle,Q126__middle,0.5839560845096411,3_личное_содержание
Q124__middle,Q128__middle,0.5058953066935817,3_личное_содержание
Q124__middle,Q129__middle,0.5477519022365691,3_личное_содержание
Q124__top,Q125__top,0.5567098946765064,4_тон_манера
Q124__top,Q126__top,0.7586544898154346,1_среда_страна
Q124__top,Q128__top,0.6836433356840621,1_среда_страна
Q124__top,Q129__top,0.7034211336352842,1_среда_страна
Q124__top,Q130P__middle,0.5468239168866393,4_тон_манера
Q124__top,Q182__bottom,0.5097291110263258,4_тон_манера
Q125__top,Q126__top,0.5645692991256988,4_тон_манера
Q125__top,Q127__top,0.6065868610880117,4_тон_манера
Q125__top,Q128__top,0.5511683753579015,4_тон_манера
Q125__top,Q129__top,0.5789101848264546,4_тон_манера
Q125__top,Q238P__top,0.5379862921131383,4_тон_манера
Q125__top,Q242__bottom,0.5292548076923077,4_тон_манера
Q125__top,Q246__top,0.5286188992731049,4_тон_манера
Q125__top,Q250__top,0.5295545320771303,4_тон_манера
Q126__bottom,Q128__bottom,0.5920775530670233,3_личное_содержание
Q126__bottom,Q129__bottom,0.5782388290193708,3_личное_содержание
Q126__middle,Q128__middle,0.5114496548440848,3_личное_содержание
Q126__middle,Q129__middle,0.5479994410545438,3_личное_содержание
Q126__top,Q128__top,0.6821962658171843,1_среда_страна
Q126__top,Q129__top,0.69850752849364,2_группа_демография
Q126__top,Q130P__middle,0.5435818862785154,4_тон_манера
Q126__top,Q164__top,0.5062241416854177,4_тон_манера
Q126__top,Q169P__top,0.5038524844350087,4_тон_манера
Q126__top,Q170P__top,0.5047898089171975,4_тон_манера
Q126__top,Q182__bottom,0.5115685607349438,4_тон_манера
Q127__top,Q231P__bottom,0.508722747715951,4_тон_манера
Q128__bottom,Q129__bottom,0.5995412679640182,3_личное_содержание
Q128__middle,Q129__middle,0.5433665200277842,3_личное_содержание
Q128__top,Q129__top,0.7446258920362506,2_группа_демография
Q128__top,Q130P__middle,0.536017856740243,4_тон_манера
Q128__top,Q164__top,0.5625516176523394,2_группа_демография
Q128__top,Q167P,0.5508930323846909,4_тон_манера
Q128__top,Q169P__top,0.5443800535996518,1_среда_страна
Q128__top,Q170P__top,0.5132685934132153,1_среда_страна
Q128__top,Q172P__top,0.5298320436158988,4_тон_манера
Q128__top,Q173P__top,0.5409011762197505,4_тон_манера
Q128__top,Q182__bottom,0.5684479230395983,1_среда_страна
Q128__top,Q183__bottom,0.5312202475404634,4_тон_манера
Q128__top,Q184__bottom,0.5471781793990464,4_тон_манера
Q128__top,Q186__bottom,0.5171460928652322,1_среда_страна
Q128__top,Q188__bottom,0.545286208839868,4_тон_манера
Q128__top,Q218P__bottom,0.5425952746373836,4_тон_манера
Q129__top,Q130P__middle,0.5377377466866325,4_тон_манера
Q131P__middle,Q253P__middle,0.5253242534889452,4_тон_манера
Q132P__bottom,Q133P__bottom,0.6050891781506185,3_личное_содержание
Q132P__bottom,Q134P__bottom,0.5450881101883736,3_личное_содержание
Q132P__bottom,Q135P__bottom,0.5413568128185298,3_личное_содержание
Q132P__bottom,Q136P__bottom,0.5782340254577748,3_личное_содержание
Q132P__bottom,Q137P__bottom,0.6049624391318178,3_личное_содержание
Q132P__bottom,Q138P__bottom,0.5500109695047767,3_личное_содержание
Q132P__top,Q136P__top,0.5405009521019482,3_личное_содержание
Q132P__top,Q137P__top,0.5338424322914196,3_личное_содержание
Q133P__bottom,Q134P__bottom,0.501022867675356,4_тон_манера
Q133P__bottom,Q136P__bottom,0.521415584964695,4_тон_манера
Q133P__bottom,Q137P__bottom,0.5728057941226847,3_личное_содержание
Q134P__bottom,Q135P__bottom,0.7640164134232551,3_личное_содержание
Q134P__bottom,Q136P__bottom,0.7339817528108569,3_личное_содержание
Q134P__bottom,Q137P__bottom,0.6561154876959311,3_личное_содержание
Q134P__bottom,Q138P__bottom,0.7471273587743398,3_личное_содержание
Q134P__bottom,Q227P__bottom,0.5508340649692713,4_тон_манера
Q134P__bottom,Q230P__bottom,0.5115694388822142,4_тон_манера
Q134P__bottom,Q231P__bottom,0.5515297730014256,4_тон_манера
Q134P__middle,Q135P__middle,0.5158343040186372,3_личное_содержание
Q134P__middle,Q137P__middle,0.5007793439956628,4_тон_манера
Q135P__bottom,Q136P__bottom,0.7436043553475119,3_личное_содержание
Q135P__bottom,Q137P__bottom,0.6509150885281084,3_личное_содержание
Q135P__bottom,Q138P__bottom,0.7890883562330759,3_личное_содержание
Q135P__bottom,Q203P__bottom,0.5065224307986,4_тон_манера
Q135P__bottom,Q205P__bottom,0.5495692684592061,4_тон_манера
Q135P__bottom,Q210P__bottom,0.624372137686512,4_тон_манера
Q135P__bottom,Q211P__bottom,0.5552833016078733,4_тон_манера
Q135P__bottom,Q212P__bottom,0.6232136891726365,4_тон_манера
Q135P__bottom,Q214P__bottom,0.5241263209135347,4_тон_манера
Q135P__bottom,Q215P__bottom,0.6279732060486944,4_тон_манера
Q135P__bottom,Q216P__bottom,0.5050586806960745,4_тон_манера
Q135P__bottom,Q218P__bottom,0.6188569598242885,4_тон_манера
Q135P__bottom,Q219P__bottom,0.61147654845563,4_тон_манера
Q135P__bottom,Q231P__bottom,0.5270337678110564,4_тон_манера
Q135P__middle,Q138P__middle,0.5541058790969834,3_личное_содержание
Q136P__bottom,Q137P__bottom,0.7137821865766146,3_личное_содержание
Q136P__bottom,Q138P__bottom,0.7781024267510754,3_личное_содержание
Q136P__bottom,Q205P__bottom,0.5282561605936474,4_тон_манера
Q136P__bottom,Q227P__bottom,0.5461987766177621,4_тон_манера
Q136P__bottom,Q230P__bottom,0.5142624476500698,4_тон_манера
Q136P__bottom,Q231P__bottom,0.5338209250442743,4_тон_манера
Q136P__top,Q137P__top,0.6134514368112061,3_личное_содержание
Q137P__bottom,Q138P__bottom,0.7057957169015205,3_личное_содержание
Q137P__bottom,Q227P__bottom,0.5225140937987286,4_тон_манера
Q137P__bottom,Q230P__bottom,0.515564709563041,4_тон_манера
Q137P__bottom,Q231P__bottom,0.5553100255175861,2_группа_демография
Q137P__middle,Q138P__middle,0.546913835956918,4_тон_манера
Q138P__bottom,Q205P__bottom,0.5325924429177612,4_тон_манера
Q138P__bottom,Q211P__bottom,0.5440458760370913,4_тон_манера
Q138P__bottom,Q218P__bottom,0.6077041184971098,4_тон_манера
Q138P__bottom,Q219P__bottom,0.6238904018460387,4_тон_манера
Q138P__bottom,Q231P__bottom,0.5346976824853122,4_тон_манера
Q139P,Q140P,0.6911048940328823,3_личное_содержание
Q142P__bottom,Q143P__bottom,0.668419313162876,3_личное_содержание
Q142P__bottom,Q146P__bottom,0.548198237756506,3_личное_содержание
Q142P__bottom,Q147P__bottom,0.5307752636012432,3_личное_содержание
Q142P__middle,Q143P__middle,0.5033085934006974,3_личное_содержание
Q142P__top,Q143P__top,0.6848879881689215,3_личное_содержание
Q142P__top,Q146P__top,0.5842848304179088,3_личное_содержание
Q142P__top,Q147P__top,0.5769961977186312,3_личное_содержание
Q142P__top,Q148P__top,0.6015747047428607,3_личное_содержание
Q143P__bottom,Q146P__bottom,0.5652360656820961,3_личное_содержание
Q143P__bottom,Q147P__bottom,0.5651758975877843,3_личное_содержание
Q143P__top,Q146P__top,0.6445200472361244,1_среда_страна
Q143P__top,Q147P__top,0.6484811597410501,1_среда_страна
Q143P__top,Q148P__top,0.6309931010493361,2_группа_демография
Q143P__top,Q164__top,0.5060488004921058,4_тон_манера
Q143P__top,Q169P__top,0.5133685947204969,1_среда_страна
Q143P__top,Q172P__top,0.5138993062066379,1_среда_страна
Q143P__top,Q186__bottom,0.5146867423759092,1_среда_страна
Q146P__bottom,Q147P__bottom,0.789357051787991,3_личное_содержание
Q146P__middle,Q147P__middle,0.602626562169032,3_личное_содержание
Q146P__top,Q147P__top,0.8395555068973067,1_среда_страна
Q146P__top,Q148P__top,0.7950438969130558,1_среда_страна
Q146P__top,Q169P__top,0.5088148274934592,4_тон_манера
Q146P__top,Q172P__top,0.509994660227985,4_тон_манера
Q146P__top,Q186__bottom,0.5016478577848796,4_тон_манера
Q147P__top,Q148P__top,0.8185366405520831,1_среда_страна
Q147P__top,Q169P__top,0.5103907297452596,4_тон_манера
Q147P__top,Q170P__top,0.5024649032806987,4_тон_манера
Q147P__top,Q172P__top,0.5095307583565142,4_тон_манера
Q147P__top,Q186__bottom,0.507719787614084,4_тон_манера
Q149__c2,Q150__c2,0.5030729932657326,3_личное_содержание
Q151P,Q182__bottom,0.6235655773496586,4_тон_манера
Q151P,Q186__bottom,0.5304882177681474,1_среда_страна
Q151P,Q254P__top,0.6637037764573,4_тон_манера
Q152__c1,Q156__c1,0.6068441524416051,3_личное_содержание
Q158__bottom,Q159__bottom,0.5743068023139837,3_личное_содержание
Q158__middle,Q159__middle,0.6808879733282737,3_личное_содержание
Q158__top,Q159__top,0.7584906662418014,3_личное_содержание
Q158__top,Q163__top,0.5624704821604912,3_личное_содержание
Q159__top,Q162__bottom,0.5106811665332059,4_тон_манера
Q159__top,Q163__top,0.5719908801514239,3_личное_содержание
Q159__top,Q241__top,0.5020593187410957,4_тон_манера
Q160__bottom,Q161__bottom,0.5599021039750524,3_личное_содержание
Q160__middle,Q161__middle,0.6311679601418032,4_тон_манера
Q160__middle,Q251__middle,0.5039622555082223,4_тон_манера
Q160__top,Q161__top,0.5205158264947245,3_личное_содержание
Q161__middle,Q240__middle,0.5371405750798722,4_тон_манера
Q161__middle,Q251__middle,0.5435508557117017,4_тон_манера
Q162__bottom,Q163__top,0.5192746226517537,4_тон_манера
Q162__bottom,Q242__bottom,0.5116005608068382,4_тон_манера
Q163__top,Q231P__bottom,0.5029676477742642,4_тон_манера
Q163__top,Q238P__top,0.5374608045900326,4_тон_манера
Q163__top,Q243__top,0.5614621157104818,4_тон_манера
Q163__top,Q244__top,0.5592079381037723,4_тон_манера
Q163__top,Q246__top,0.583524516856554,4_тон_манера
Q163__top,Q249__top,0.56088274023893,4_тон_манера
Q163__top,Q250__top,0.5841256043896343,4_тон_манера
Q164__bottom,Q169P__bottom,0.5520222656481317,3_личное_содержание
Q164__bottom,Q172P__bottom,0.5054991991457555,3_личное_содержание
Q164__top,Q165P,0.7473759020336759,1_среда_страна
Q164__top,Q166P,0.7508998517891171,1_среда_страна
Q164__top,Q167P,0.7565613879003559,1_среда_страна
Q164__top,Q168P,0.781161320300702,1_среда_страна
Q164__top,Q169P__top,0.6625968884695784,1_среда_страна
Q164__top,Q170P__top,0.5832565340804364,1_среда_страна
Q164__top,Q172P__top,0.6922069880583812,1_среда_страна
Q164__top,Q173P__top,0.8068485159191755,1_среда_страна
Q164__top,Q182__bottom,0.6808964986533282,1_среда_страна
Q164__top,Q183__bottom,0.7063678782888287,1_среда_страна
Q164__top,Q184__bottom,0.7325017449039856,1_среда_страна
Q164__top,Q186__bottom,0.6011342155009451,1_среда_страна
Q164__top,Q187__bottom,0.7194605943152454,1_среда_страна
Q164__top,Q188__bottom,0.6979338388833938,1_среда_страна
Q164__top,Q193__bottom,0.712663738708502,1_среда_страна
Q164__top,Q195__bottom,0.5702712412430393,4_тон_манера
Q164__top,Q205P__bottom,0.5519746045410524,2_группа_демография
Q164__top,Q209P__bottom,0.5181471389645776,1_среда_страна
Q164__top,Q210P__bottom,0.6787208660506027,4_тон_манера
Q164__top,Q218P__bottom,0.6379160457029309,1_среда_страна
Q164__top,Q254P__top,0.6972876197296571,1_среда_страна
Q164__top,Q255P__top,0.5925773121905719,1_среда_страна
Q164__top,Q257P__top,0.5266964964717118,1_среда_страна
Q165P,Q166P,0.7593073593073593,3_личное_содержание
Q165P,Q167P,0.7100015859513545,1_среда_страна
Q165P,Q168P,0.8191269385410683,3_личное_содержание
Q165P,Q169P__top,0.5682259945574705,1_среда_страна
Q165P,Q170P__top,0.5167799430327984,1_среда_страна
Q165P,Q172P__top,0.582837629433796,1_среда_страна
Q165P,Q173P__top,0.7519711271515824,1_среда_страна
Q165P,Q182__bottom,0.6083603067681451,4_тон_манера
Q165P,Q184__bottom,0.656458944383436,4_тон_манера
Q165P,Q186__bottom,0.5226768909027536,1_среда_страна
Q165P,Q188__bottom,0.6192588393679587,4_тон_манера
Q166P,Q167P,0.8210092430676992,1_среда_страна
Q166P,Q168P,0.8585244216804543,1_среда_страна
Q166P,Q169P__top,0.6107714755370038,1_среда_страна
Q166P,Q170P__top,0.541794919339885,1_среда_страна
Q166P,Q172P__top,0.6112834328860844,1_среда_страна
Q166P,Q173P__top,0.7405976715489029,4_тон_манера
Q166P,Q182__bottom,0.6025272065410051,4_тон_манера
Q166P,Q184__bottom,0.6577382546740237,4_тон_манера
Q166P,Q186__bottom,0.5370478519545936,1_среда_страна
Q166P,Q188__bottom,0.6215744076864287,4_тон_манера
Q167P,Q168P,0.8518110315114473,1_среда_страна
Q167P,Q169P__top,0.6574429977259464,1_среда_страна
Q167P,Q170P__top,0.5773083447774456,1_среда_страна
Q167P,Q172P__top,0.643274514356474,1_среда_страна
Q167P,Q173P__top,0.727571647423682,1_среда_страна
Q167P,Q182__bottom,0.652664300266745,1_среда_страна
Q167P,Q183__bottom,0.652923102474672,1_среда_страна
Q167P,Q184__bottom,0.6979343957914281,1_среда_страна
Q167P,Q186__bottom,0.5840068822023048,1_среда_страна
Q167P,Q187__bottom,0.661332106213996,4_тон_манера
Q167P,Q188__bottom,0.6645754333022296,1_среда_страна
Q167P,Q193__bottom,0.6645899915045107,1_среда_страна
Q167P,Q254P__top,0.6450545361975444,4_тон_манера
Q167P,Q255P__top,0.5710185661691937,4_тон_манера
Q168P,Q169P__top,0.6342204926861471,1_среда_страна
Q168P,Q170P__top,0.5563539564339899,1_среда_страна
Q168P,Q172P__top,0.6324218815168249,1_среда_страна
Q168P,Q173P__top,0.7615778136779753,1_среда_страна
Q168P,Q182__bottom,0.6286636144057104,1_среда_страна
Q168P,Q183__bottom,0.6589979268717779,4_тон_манера
Q168P,Q184__bottom,0.6899411269974769,1_среда_страна
Q168P,Q186__bottom,0.5598113304987004,1_среда_страна
Q168P,Q187__bottom,0.7410336490026194,4_тон_манера
Q168P,Q188__bottom,0.6469537742976853,1_среда_страна
Q168P,Q193__bottom,0.6749693384315706,4_тон_манера
Q168P,Q254P__top,0.6513319238900634,4_тон_манера
Q169P__bottom,Q170P__bottom,0.5972907697154258,3_личное_содержание
Q169P__middle,Q170P__middle,0.6033502329405317,3_личное_содержание
Q169P__top,Q170P__top,0.7425840078783658,1_среда_страна
Q169P__top,Q171P__top,0.5004185657148172,3_личное_содержание
Q169P__top,Q172P__top,0.7112334088701845,1_среда_страна
Q169P__top,Q173P__top,0.6303160287432175,1_среда_страна
Q169P__top,Q182__bottom,0.6315079813840199,1_среда_страна
Q169P__top,Q183__bottom,0.5648685803393726,1_среда_страна
Q169P__top,Q184__bottom,0.6129424274646817,1_среда_страна
Q169P__top,Q185__bottom,0.516186377245509,4_тон_манера
Q169P__top,Q186__bottom,0.6763905384006335,1_среда_страна
Q169P__top,Q187__bottom,0.5621190106384756,1_среда_страна
Q169P__top,Q188__bottom,0.6339198941295672,1_среда_страна
Q169P__top,Q193__bottom,0.5764867995366857,1_среда_страна
Q169P__top,Q205P__bottom,0.5410849111395052,1_среда_страна
Q169P__top,Q209P__bottom,0.56027911200325,1_среда_страна
Q169P__top,Q210P__bottom,0.5366265413975337,1_среда_страна
Q169P__top,Q211P__bottom,0.5411557482555382,2_группа_демография
Q169P__top,Q212P__bottom,0.5364751924800205,2_группа_демография
Q169P__top,Q214P__bottom,0.5352256289867444,1_среда_страна
Q169P__top,Q216P__bottom,0.506052064334273,1_среда_страна
Q169P__top,Q217P__bottom,0.5186956407494022,1_среда_страна
Q169P__top,Q218P__bottom,0.5341225781998974,1_среда_страна
Q169P__top,Q239P__top,0.5065262533372886,4_тон_манера
Q169P__top,Q254P__top,0.5644386110521338,1_среда_страна
Q169P__top,Q255P__top,0.5661913134075666,1_среда_страна
Q169P__top,Q256P__top,0.5170730545766263,1_среда_страна
Q169P__top,Q257P__top,0.5330716707696596,1_среда_страна
Q170P__top,Q172P__top,0.62450236089251,1_среда_страна
Q170P__top,Q173P__top,0.5646943552337924,1_среда_страна
Q170P__top,Q182__bottom,0.5930668265421921,1_среда_страна
Q170P__top,Q183__bottom,0.5347974144083522,1_среда_страна
Q170P__top,Q184__bottom,0.559004319942147,1_среда_страна
Q170P__top,Q185__bottom,0.5203450357106931,4_тон_манера
Q170P__top,Q186__bottom,0.6498072858386175,1_среда_страна
Q170P__top,Q187__bottom,0.5193458652954565,1_среда_страна
Q170P__top,Q188__bottom,0.5791266067238408,1_среда_страна
Q170P__top,Q193__bottom,0.5400867275211374,1_среда_страна
Q170P__top,Q203P__bottom,0.5023424293648877,1_среда_страна
Q170P__top,Q205P__bottom,0.5211147447746338,1_среда_страна
Q170P__top,Q209P__bottom,0.5670935555212673,1_среда_страна
Q170P__top,Q210P__bottom,0.503268216593627,2_группа_демография
Q170P__top,Q211P__bottom,0.5192707131317794,2_группа_демография
Q170P__top,Q212P__bottom,0.5081576842222759,2_группа_демография
Q170P__top,Q214P__bottom,0.5098362244403527,2_группа_демография
Q170P__top,Q216P__bottom,0.5157283719043877,1_среда_страна
Q170P__top,Q217P__bottom,0.5220218177861204,2_группа_демография
Q170P__top,Q218P__bottom,0.506544415653445,4_тон_манера
Q170P__top,Q239P__top,0.5007456724367509,4_тон_манера
Q170P__top,Q254P__top,0.5350696735628615,1_среда_страна
Q170P__top,Q255P__top,0.5349068268126822,1_среда_страна
Q170P__top,Q256P__top,0.5039255300104851,4_тон_манера
Q170P__top,Q257P__top,0.5256353208741225,1_среда_страна
Q171P__bottom,Q172P__bottom,0.666685368043088,3_личное_содержание
Q171P__bottom,Q239P__bottom,0.5179258833668486,4_тон_манера
Q171P__top,Q172P__top,0.5481895633652822,3_личное_содержание
Q172P__bottom,Q173P__middle,0.5085357490886779,4_тон_манера
Q172P__top,Q173P__top,0.6673322823611841,1_среда_страна
Q172P__top,Q182__bottom,0.605306729822061,1_среда_страна
Q172P__top,Q183__bottom,0.5621712146586543,1_среда_страна
Q172P__top,Q184__bottom,0.6139300750503387,1_среда_страна
Q172P__top,Q186__bottom,0.6429447274099227,1_среда_страна
Q172P__top,Q187__bottom,0.5744653604814957,1_среда_страна
Q172P__top,Q188__bottom,0.6275698418712238,1_среда_страна
Q172P__top,Q193__bottom,0.5775014459224985,1_среда_страна
Q172P__top,Q195__bottom,0.5334456968292426,4_тон_манера
Q172P__top,Q205P__bottom,0.5412829821143971,2_группа_демография
Q172P__top,Q209P__bottom,0.5361653534315405,1_среда_страна
Q172P__top,Q210P__bottom,0.5385210586476743,2_группа_демография
Q172P__top,Q211P__bottom,0.5290066913532125,4_тон_манера
Q172P__top,Q212P__bottom,0.5357098933534796,4_тон_манера
Q172P__top,Q214P__bottom,0.5246460468604414,2_группа_демография
Q172P__top,Q217P__bottom,0.5085326813037231,4_тон_манера
Q172P__top,Q218P__bottom,0.5329466108067462,1_среда_страна
Q172P__top,Q254P__top,0.5783557171477332,1_среда_страна
Q172P__top,Q255P__top,0.5547509052316144,1_среда_страна
Q172P__top,Q256P__top,0.5090535449252198,4_тон_манера
Q172P__top,Q257P__top,0.5362773219487248,1_среда_страна
Q173P__top,Q182__bottom,0.6527692048706583,1_среда_страна
Q173P__top,Q183__bottom,0.6722432578626072,4_тон_манера
Q173P__top,Q184__bottom,0.6922232258293042,1_среда_страна
Q173P__top,Q186__bottom,0.5588601567650722,1_среда_страна
Q173P__top,Q187__bottom,0.6977827373732473,4_тон_манера
